chr	cell	z	score	p	p.adj	monosomy
E7.140	16	E7.11.847	9.71832322669352	1.33982153611374	3.18773049282692e-09	1.54286155852823e-06	FALSE
E7.141	17	E7.11.847	5.48519597994102	1.22422069881142	1.92426174222497e-05	0.000931342683236887	FALSE
E7.142	18	E7.11.847	1.13096486218962	1.08599087453515	0.270821080918947	0.846691847068511	FALSE
E7.143	19	E7.11.847	5.75894769989535	1.45779542704141	1.02355235097761e-05	0.000619249172341452	FALSE
E7.144	2	E7.11.847	-1.32108300932482	0.971607899541001	0.200688690409236	0.780351676363834	TRUE
E7.145	20	E7.11.847	6.26738555949471	1.14570411867818	3.23986864000056e-06	0.000280985258476456	FALSE
E7.146	21	E7.11.847	-0.176987122879948	0.995408825911441	0.861214387432514	0.999651306310259	TRUE
E7.147	22	E7.11.847	3.1028385626404	1.17254467079137	0.00538766915494373	0.093129709678313	FALSE
E7.148	3	E7.11.847	-1.3469444826257	0.958669164935541	0.192354909612765	0.7631129201031	TRUE
E7.149	4	E7.11.847	-2.65132015755466	0.850953602385921	0.014933542861208	0.198501275933371	TRUE
E7.150	5	E7.11.847	0.0133037327084183	0.999340863887811	0.989511052112879	0.999651306310259	FALSE
E7.151	6	E7.11.847	-1.46973548013747	0.95082092396495	0.156457054168943	0.732659065150882	TRUE
E7.152	7	E7.11.847	5.202973496452	1.14301302788248	3.71727685334693e-05	0.00163560181547265	FALSE
E7.153	8	E7.11.847	-2.00999374414655	0.903497353300061	0.0574525083134418	0.448500226188804	TRUE
E7.154	9	E7.11.847	-1.20122311730327	0.952609985645238	0.243038023227573	0.843043542317972	TRUE
E7.155	1	E7.11.855	-0.655753038093037	0.969845926583322	0.519103475573087	0.999651306310259	TRUE
E7.156	10	E7.11.855	0.0563998661837442	0.999614782797924	0.95555644736598	0.999651306310259	FALSE
E7.157	11	E7.11.855	-0.336871498134105	0.972596569933579	0.739557189418945	0.999651306310259	TRUE
E7.158	12	E7.11.855	0.0129261592585567	0.995056345013137	0.989808721487471	0.999651306310259	FALSE
E7.159	13	E7.11.855	-0.000442254504631249	1.00057281749691	0.999651306310257	0.999651306310259	TRUE
E7.160	14	E7.11.855	-0.807998522958454	0.959321339363745	0.4281499336733	0.999651306310259	TRUE
E7.161	15	E7.11.855	-0.379083393140159	0.916507175883658	0.708431818013698	0.999651306310259	TRUE
E7.162	16	E7.11.855	0.0764995258816676	1.0088158988963	0.93974584035485	0.999651306310259	FALSE
E7.163	17	E7.11.855	-0.142091879295249	0.98923056639098	0.888361833854505	0.999651306310259	TRUE
E7.164	18	E7.11.855	-1.45438279841992	0.943805116096229	0.160624484723881	0.732659065150882	TRUE
E7.165	19	E7.11.855	0.00395735342421258	1.01181586922641	0.996879849890549	0.999651306310259	FALSE
E7.166	2	E7.11.855	1.1788414232555	1.04064010486719	0.251646070627383	0.843043542317972	FALSE
E7.167	20	E7.11.855	2.48837605957802	1.0493387464923	0.0213062300014257	0.257381083482296	FALSE
E7.168	21	E7.11.855	-0.638961706097967	0.936125041043219	0.529756167985277	0.999651306310259	TRUE
E7.169	22	E7.11.855	0.583400752061895	1.02653642726905	0.565837186960372	0.999651306310259	FALSE
E7.170	3	E7.11.855	0.388982201196408	1.00840274344109	0.701205445813761	0.999651306310259	FALSE
E7.171	4	E7.11.855	0.520655187638236	1.01706841573123	0.608053599311328	0.999651306310259	FALSE
E7.172	5	E7.11.855	0.782406608405183	1.0332295719725	0.442709323849094	0.999651306310259	FALSE
E7.173	6	E7.11.855	0.30375418233579	1.0421622226465	0.764304341396254	0.999651306310259	FALSE
E7.174	7	E7.11.855	0.0316265279669023	1.00038521720208	0.975068551374305	0.999651306310259	FALSE
E7.175	8	E7.11.855	-0.362053251552357	0.988147166010927	0.720930044300042	0.999651306310259	TRUE
E7.176	9	E7.11.855	-1.32462975539813	0.945535605979726	0.199529300117563	0.780351676363834	TRUE
E7.177	1	E7.12.857	0.693228480860153	1.02334510629066	0.495762543201743	0.999651306310259	FALSE
E7.178	10	E7.12.857	1.22496725055184	1.04713725647692	0.2341506754888	0.827218444792549	FALSE
E7.179	11	E7.12.857	-1.17028953689706	0.924106970204544	0.254994724326627	0.843043542317972	TRUE
E7.180	12	E7.12.857	-0.68876141925818	0.962464991201177	0.498512910037369	0.999651306310259	TRUE
E7.181	13	E7.12.857	-0.304655648141831	0.97088854688269	0.763627143678076	0.999651306310259	TRUE
E7.182	14	E7.12.857	-1.2669919210601	0.942385859223715	0.219029884739894	0.809240184840524	TRUE
E7.183	15	E7.12.857	-0.631602346304979	0.889088901364614	0.534462387875909	0.999651306310259	TRUE
E7.184	16	E7.12.857	2.12166583211889	1.07902684626663	0.0459308683535822	0.39000947865147	FALSE
E7.185	17	E7.12.857	-0.412712152239383	0.97792972389535	0.684000758250627	0.999651306310259	TRUE
E7.186	18	E7.12.857	0.168426256903056	1.03305436479427	0.867859580466266	0.999651306310259	FALSE
E7.187	19	E7.12.857	1.97945613662516	1.16490597377129	0.0610231754295018	0.468812966791728	FALSE
E7.188	2	E7.12.857	2.6817580315452	1.08214121847665	0.0139627592921635	0.193085014211632	FALSE
E7.189	20	E7.12.857	-0.146604475972179	0.982146303600457	0.884842501282392	0.999651306310259	TRUE
E7.190	21	E7.12.857	-0.858697417690816	0.90792702944874	0.400203113339053	0.999651306310259	TRUE
E7.191	22	E7.12.857	-1.79851030162508	0.888498231718036	0.0864874091652391	0.52987222830349	TRUE
E7.192	3	E7.12.857	-0.31395329293689	0.9882639334858	0.756653990741421	0.999651306310259	TRUE
E7.193	4	E7.12.857	0.418833562535972	1.0117360665142	0.679590554812007	0.999651306310259	FALSE
E7.194	5	E7.12.857	2.84728010747465	1.12421336289695	0.00964793365927144	0.150632254551206	FALSE
E7.195	6	E7.12.857	-1.70905571262938	0.938495043922269	0.102179503047371	0.581836056009815	TRUE
E7.196	7	E7.12.857	2.45532277509589	1.06723172577885	0.0228767293908474	0.26362707202786	FALSE
E7.197	8	E7.12.857	1.29708229695392	1.07337203552178	0.208673236025369	0.783294075253579	FALSE
E7.198	9	E7.12.857	0.5392552803939	1.05238423746033	0.595382464278586	0.999651306310259	FALSE
E7.199	1	E7.12.872	0.728682839309936	1.02475118863313	0.474244245035131	0.999651306310259	FALSE
E7.200	10	E7.12.872	0.705417214404498	1.02600856227579	0.488302325688094	0.999651306310259	FALSE
E7.201	11	E7.12.872	-0.578960246732061	0.958511457814046	0.568774679344082	0.999651306310259	TRUE
E7.202	12	E7.12.872	-0.225218802620076	0.983995201922178	0.823986281152816	0.999651306310259	TRUE
E7.203	13	E7.12.872	0.000442254504628974	1.00065912534969	0.999651306310259	0.999651306310259	FALSE
E7.204	14	E7.12.872	0.714248674634861	1.01548769663529	0.482937758632645	0.999651306310259	FALSE
E7.205	15	E7.12.872	-0.695046604817515	0.882200182419948	0.494645617731216	0.999651306310259	TRUE
E7.206	16	E7.12.872	-0.301429459043318	0.995841525130522	0.766051607755074	0.999651306310259	TRUE
E7.207	17	E7.12.872	0.589954846959778	1.01980013408393	0.561515834743	0.999651306310259	FALSE
E7.208	18	E7.12.872	-1.10261063416192	0.963151447243404	0.282672619459097	0.851409344994774	TRUE
E7.209	19	E7.12.872	0.634362963804344	1.06066877747392	0.532694357075355	0.999651306310259	FALSE
E7.210	2	E7.12.872	0.65657737308612	1.02621845328608	0.518583574513208	0.999651306310259	FALSE
E7.211	20	E7.12.872	2.35795976773922	1.0460131093108	0.0281505464567805	0.29619270619743	FALSE
E7.212	21	E7.12.872	0.86769167158272	1.12946925944419	0.395370607373111	0.999651306310259	FALSE
E7.213	22	E7.12.872	-0.0441434003219905	0.990168544308191	0.9652071598667	0.999651306310259	TRUE
E7.214	3	E7.12.872	-1.25576335625015	0.961281466335758	0.22299452968033	0.813363728236434	TRUE
E7.215	4	E7.12.872	-0.517532910055056	0.962699007618711	0.610193209551381	0.999651306310259	TRUE
E7.216	5	E7.12.872	1.9223755890863	1.0834596221162	0.0682288443895003	0.486881152643584	FALSE
E7.217	6	E7.12.872	-1.38222012675673	0.955328289415969	0.181430309207175	0.7631129201031	TRUE
E7.218	7	E7.12.872	0.5882373263527	1.01573676488562	0.562646601411547	0.999651306310259	FALSE
E7.219	8	E7.12.872	-0.144137049042322	0.999340874650308	0.886766527676236	0.999651306310259	TRUE
E7.220	9	E7.12.872	-0.80972623855929	0.975052842859844	0.427177903231103	0.999651306310259	TRUE
E7.221	1	E7.12.879	0.726672909659868	1.02467147694988	0.475449248165034	0.999651306310259	FALSE
E7.222	10	E7.12.879	1.57306913063579	1.06129361806564	0.130648909822214	0.650651026521372	FALSE
E7.223	11	E7.12.879	-0.961447102972689	0.936257758352184	0.347268072218871	0.938981826558289	TRUE
E7.224	12	E7.12.879	0.920152724194584	1.03719438888152	0.367942773245411	0.973138263665458	FALSE
E7.225	13	E7.12.879	-0.362413061391605	0.965252744118107	0.720665140346284	0.999651306310259	TRUE
E7.226	14	E7.12.879	0.0217092549489338	0.989935068565286	0.982884837754926	0.999651306310259	FALSE
E7.227	15	E7.12.879	-0.117367811497536	0.944924011821928	0.907683891018921	0.999651306310259	TRUE
E7.228	16	E7.12.879	0.0465817208872343	1.00778881497383	0.96328674776277	0.999651306310259	FALSE
E7.229	17	E7.12.879	0.142091879295249	1.00109780701087	0.888361833854505	0.999651306310259	FALSE
E7.230	18	E7.12.879	-0.0303249884629714	1.02212368920522	0.976094229021842	0.999651306310259	TRUE
E7.231	19	E7.12.879	0.210272768972554	1.02780415978073	0.835481573847604	0.999651306310259	FALSE
E7.232	2	E7.12.879	1.41651767452133	1.04720322956196	0.171287800522263	0.734429386568692	FALSE
E7.233	20	E7.12.879	0.510484930139597	0.998902192989135	0.615036130626886	0.999651306310259	FALSE
E7.234	21	E7.12.879	0.686936236111338	1.1062734674255	0.499639174229779	0.999651306310259	FALSE
E7.235	22	E7.12.879	-0.0375917210715988	0.990548231862079	0.970368277149612	0.999651306310259	TRUE
E7.236	3	E7.12.879	-0.0581112301088485	0.995593702326421	0.954209444671885	0.999651306310259	TRUE
E7.237	4	E7.12.879	-1.15014041705524	0.929569658708281	0.263015650599202	0.843043542317972	TRUE
E7.238	5	E7.12.879	-1.5726489861856	0.929459589971065	0.13074621767538	0.650651026521372	TRUE
E7.239	6	E7.12.879	-0.755638563830003	0.987599565025113	0.458258533097325	0.999651306310259	TRUE
E7.240	7	E7.12.879	-0.257257013061421	0.992417693992056	0.799484284607469	0.999651306310259	TRUE
E7.241	8	E7.12.879	-0.0402198499803567	1.00467879278362	0.968297782827088	0.999651306310259	TRUE
E7.242	9	E7.12.879	0.234062782714612	1.03488884472474	0.817203048575725	0.999651306310259	FALSE
E7.243	1	E7.13.882	-0.532116010161874	0.974749240292841	0.600230740675266	0.999651306310259	TRUE
E7.244	10	E7.13.882	1.75159487959158	1.06855377723084	0.0944366923445309	0.564288383885839	FALSE
E7.245	11	E7.13.882	-0.0840192082283712	0.987307922169604	0.933836961071824	0.999651306310259	TRUE
E7.246	12	E7.13.882	0.218840044265398	1.00462044802211	0.82888752075164	0.999651306310259	FALSE
E7.247	13	E7.13.882	2.17717587531998	1.21305855024949	0.0410179142297708	0.381073724002643	FALSE
E7.248	14	E7.13.882	1.37559039942575	1.03988922330712	0.183444972063574	0.7631129201031	FALSE
E7.249	15	E7.13.882	0.347321539128771	0.995379551977887	0.731806522445129	0.999651306310259	FALSE
E7.250	16	E7.13.882	0.314319786367275	1.01698031356596	0.756379554328963	0.999651306310259	FALSE
E7.251	17	E7.13.882	-2.27401717731408	0.900203415012958	0.0335766846127528	0.325022307051447	TRUE
E7.252	18	E7.13.882	-0.260712172815848	1.00945313930552	0.796853981500655	0.999651306310259	TRUE
E7.253	19	E7.13.882	-1.91352634595561	0.863221609135043	0.0694107428355523	0.486881152643584	TRUE
E7.254	2	E7.13.882	-0.523521824268432	0.993631528243321	0.606092337353215	0.999651306310259	TRUE
E7.255	20	E7.13.882	-0.665771655065559	0.968907453991549	0.512804434783741	0.999651306310259	TRUE
E7.256	21	E7.13.882	-1.68593019070877	0.801770778578991	0.106611693808489	0.591848919292555	TRUE
E7.257	22	E7.13.882	-1.70477848460956	0.893930244330981	0.102987220186911	0.581836056009815	TRUE
E7.258	3	E7.13.882	-0.562076340926667	0.981155311214342	0.580014623911506	0.999651306310259	TRUE
E7.259	4	E7.13.882	-0.286041359294025	0.974822108072175	0.7776491314808	0.999651306310259	TRUE
E7.260	5	E7.13.882	0.47772998444148	1.01980471361349	0.637777426633733	0.999651306310259	FALSE
E7.261	6	E7.13.882	6.2722918353663	1.34956405982284	3.20458395322228e-06	0.000280985258476456	FALSE
E7.262	7	E7.13.882	1.07234908433231	1.02908876013677	0.295732530870494	0.857093083480952	FALSE
E7.263	8	E7.13.882	1.16600828354016	1.06663915242522	0.256683565010928	0.843043542317972	FALSE
E7.264	9	E7.13.882	0.0897454263797328	1.02661574218506	0.929339967972809	0.999651306310259	FALSE
E7.265	1	E7.13.883	0.437557204329421	1.01320545398487	0.666174407033569	0.999651306310259	FALSE
E7.266	10	E7.13.883	-0.453982251374099	0.97885892303979	0.65449870890382	0.999651306310259	TRUE
E7.267	11	E7.13.883	0.623521547777704	1.02847377946451	0.539655920243121	0.999651306310259	FALSE
E7.268	12	E7.13.883	1.4171801060774	1.06027986987495	0.171096476498017	0.734429386568692	FALSE
